Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2018-09-17,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_15-09-2018""",,nan,0.0,501098.0,51437319.38
2018-09-17,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-09-2018""",,nan,0.0,747000.0,52184319.38
2018-09-17,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-09-2018""",,nan,0.0,1384500.0,53568819.38
2018-09-18,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_16-09-2018""",,nan,0.0,6125.0,53574944.38
2018-09-18,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_16-09-2018""",,nan,0.0,5077146.0,58652090.38
2018-09-18,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_16-09-2018""",,nan,0.0,6703000.0,65355090.38
2018-09-18,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_16-09-2018""",,nan,0.0,12919300.0,78274390.38
2018-09-19,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_17-09-2018""",,nan,0.0,6822.0,78281212.38
2018-09-19,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_17-09-2018""",,nan,0.0,4731318.0,83012530.38
2018-09-19,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-09-2018""",,nan,0.0,6784500.0,89797030.38
2018-09-19,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-09-2018""",,nan,0.0,12252500.0,102049530.38
2018-09-20,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_18-09-2018""",,nan,0.0,3427.0,102052957.38
2018-09-20,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_18-09-2018""",,nan,0.0,4275395.0,106328352.38
2018-09-20,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-09-2018""",,nan,0.0,6326500.0,112654852.38
2018-09-20,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-09-2018""",,nan,0.0,11156500.0,123811352.38
2018-09-23,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_19-09-2018""",,nan,0.0,4266.0,123815618.38
2018-09-23,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_19-09-2018""",,nan,0.0,4648336.0,128463954.38
2018-09-23,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_19-09-2018""",,nan,0.0,5821500.0,134285454.38
2018-09-23,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_19-09-2018""",,nan,0.0,12430000.0,146715454.38
2018-09-24,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_20-09-2018""",,nan,0.0,3289.0,146718743.38
2018-09-24,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_20-09-2018""",,nan,0.0,4297606.0,151016349.38
2018-09-24,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-09-2018""",,nan,0.0,5142500.0,156158849.38
2018-09-24,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-09-2018""",,nan,0.0,9747500.0,165906349.38
2018-09-24,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_22-09-2018""",,nan,0.0,951655.0,166858004.38
2018-09-24,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-09-2018""",,nan,0.0,794500.0,167652504.38
2018-09-24,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-09-2018""",,nan,0.0,2022000.0,169674504.38
2018-09-25,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_23-09-2018""",,nan,0.0,4223.0,169678727.38
2018-09-25,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_23-09-2018""",,nan,0.0,5199408.0,174878135.38
2018-09-25,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_23-09-2018""",,nan,0.0,6977000.0,181855135.38
2018-09-25,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_23-09-2018""",,nan,0.0,12884500.0,194739635.38
2018-09-26,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_24-09-2018""",,nan,0.0,4793.0,194744428.38
2018-09-26,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_24-09-2018""",,nan,0.0,4544336.0,199288764.38
2018-09-26,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-09-2018""",,nan,0.0,6177000.0,205465764.38
2018-09-26,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-09-2018""",,nan,0.0,12391500.0,217857264.38
2018-09-27,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_25-09-2018""",,nan,0.0,2035.0,217859299.38
2018-09-27,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_25-09-2018""",,nan,0.0,4758949.0,222618248.38
2018-09-27,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_25-09-2018""",,nan,0.0,7036000.0,229654248.38
2018-09-27,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-09-2018""",,nan,0.0,11233500.0,240887748.38
2018-09-30,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_26-09-2018""",,nan,0.0,2685.0,240890433.38
2018-09-30,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_26-09-2018""",,nan,0.0,4430045.0,245320478.38
2018-09-30,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_26-09-2018""",,nan,0.0,5285000.0,250605478.38
2018-09-30,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_26-09-2018""",,nan,0.0,11345080.0,261950558.38
2018-10-01,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_27-09-2018""",,nan,0.0,10166.0,261960724.38
2018-10-01,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_27-09-2018""",,nan,0.0,4127064.0,266087788.38
2018-10-01,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_27-09-2018""",,nan,0.0,4897000.0,270984788.38
2018-10-01,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_27-09-2018""",,nan,0.0,9286000.0,280270788.38
2018-10-02,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_30-09-2018""",,nan,0.0,1580.0,280272368.38
2018-10-02,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_30-09-2018""",,nan,0.0,4855638.0,285128006.38
2018-10-02,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_30-09-2018""",,nan,0.0,4786500.0,289914506.38
2018-10-02,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_30-09-2018""",,nan,0.0,9928500.0,299843006.38
2018-10-02,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_29-09-2018""",,nan,0.0,866340.0,300709346.38
2018-10-02,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-09-2018""",,nan,0.0,1155000.0,301864346.38
2018-10-02,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_29-09-2018""",,nan,0.0,2044000.0,303908346.38
2018-10-03,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_01-10-2018""",,nan,0.0,3448.0,303911794.38
2018-10-03,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_01-10-2018""",,nan,0.0,4234663.0,308146457.38
2018-10-03,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-10-2018""",,nan,0.0,6128000.0,314274457.38
2018-10-03,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-10-2018""",,nan,0.0,9084000.0,323358457.38
2018-10-04,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_02-10-2018""",,nan,0.0,2992.0,323361449.38
2018-10-04,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_02-10-2018""",,nan,0.0,4492296.0,327853745.38
2018-10-04,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_02-10-2018""",,nan,0.0,5541000.0,333394745.38
2018-10-04,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_02-10-2018""",,nan,0.0,10426500.0,343821245.38
2018-10-07,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_03-10-2018""",,nan,0.0,5205859.0,349027104.38
2018-10-07,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_03-10-2018""",,nan,0.0,5085500.0,354112604.38
2018-10-07,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_03-10-2018""",,nan,0.0,11550500.0,365663104.38
2018-10-08,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_04-10-2018""",,nan,0.0,284.0,365663388.38
2018-10-08,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_04-10-2018""",,nan,0.0,4867929.0,370531317.38
2018-10-08,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_04-10-2018""",,nan,0.0,5883000.0,376414317.38
2018-10-08,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_04-10-2018""",,nan,0.0,11342500.0,387756817.38
2018-10-09,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_07-10-2018""",,nan,0.0,11856.0,387768673.38
2018-10-09,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_07-10-2018""",,nan,0.0,5901342.0,393670015.38
2018-10-09,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-10-2018""",,nan,0.0,6167500.0,399837515.38
2018-10-09,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-10-2018""",,nan,0.0,15054000.0,414891515.38
2018-10-09,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_05-10-2018""",,nan,0.0,12751.0,414904266.38
2018-10-09,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-10-2018""",,nan,0.0,21869.0,414926135.38
2018-10-10,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_08-10-2018""",,nan,0.0,2319.0,414928454.38
2018-10-10,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_08-10-2018""",,nan,0.0,5441289.0,420369743.38
2018-10-10,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_08-10-2018""",,nan,0.0,7102750.0,427472493.38
2018-10-10,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_08-10-2018""",,nan,0.0,14233500.0,441705993.38
2018-10-11,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_09-10-2018""",,nan,0.0,2035.0,441708028.38
2018-10-11,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_09-10-2018""",,nan,0.0,4837846.0,446545874.38
2018-10-11,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_09-10-2018""",,nan,0.0,6309500.0,452855374.38
2018-10-11,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_09-10-2018""",,nan,0.0,12419500.0,465274874.38
2018-10-14,,BFT:TRF to 0101-364-03 for BRTA Tax and Vat pmt asper client inst.,,nan,430000000.0,0.0,35274874.38
2018-10-14,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_10-10-2018""",,nan,0.0,3448.0,35278322.38
2018-10-14,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_10-10-2018""",,nan,0.0,4491730.0,39770052.38
2018-10-14,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_10-10-2018""",,nan,0.0,5425900.0,45195952.38
2018-10-14,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_10-10-2018""",,nan,0.0,11075000.0,56270952.38
2018-10-15,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_11-10-2018""",,nan,0.0,284.0,56271236.38
2018-10-15,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_11-10-2018""",,nan,0.0,5108898.0,61380134.38
2018-10-15,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_11-10-2018""",,nan,0.0,6080000.0,67460134.38
2018-10-15,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_11-10-2018""",,nan,0.0,10493500.0,77953634.38
2018-10-16,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_14-10-2018""",,nan,0.0,2042.0,77955676.38
2018-10-16,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_14-10-2018""",,nan,0.0,5879866.0,83835542.38
2018-10-16,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-10-2018""",,nan,0.0,6445500.0,90281042.38
2018-10-16,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-10-2018""",,nan,0.0,13785000.0,104066042.38
2018-10-17,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_15-10-2018""",,nan,0.0,11355.0,104077397.38
2018-10-17,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_15-10-2018""",,nan,0.0,5106068.0,109183465.38
2018-10-17,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-10-2018""",,nan,0.0,6518000.0,115701465.38
2018-10-17,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-10-2018""",,nan,0.0,13945750.0,129647215.38
2018-10-18,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_16-10-2018""",,nan,0.0,2222.0,129649437.38
2018-10-18,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_16-10-2018""",,nan,0.0,4796617.0,134446054.38
2018-10-18,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_16-10-2018""",,nan,0.0,6508000.0,140954054.38
2018-10-18,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_16-10-2018""",,nan,0.0,12631000.0,153585054.38
2018-10-21,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_17-10-2018""",,nan,0.0,780.0,153585834.38
2018-10-21,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_17-10-2018""",,nan,0.0,4797240.0,158383074.38
2018-10-21,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-10-2018""",,nan,0.0,6017000.0,164400074.38
2018-10-21,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-10-2018""",,nan,0.0,13086000.0,177486074.38
2018-10-22,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_18-10-2018""",,nan,0.0,4332.0,177490406.38
2018-10-22,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_18-10-2018""",,nan,0.0,4393145.0,181883551.38
2018-10-22,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-10-2018""",,nan,0.0,5522500.0,187406051.38
2018-10-22,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-10-2018""",,nan,0.0,9492500.0,196898551.38
2018-10-23,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_21-10-2018""",,nan,0.0,5474596.0,202373147.38
2018-10-23,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_21-10-2018""",,nan,0.0,6062500.0,208435647.38
2018-10-23,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_21-10-2018""",,nan,0.0,13996500.0,222432147.38
2018-10-24,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_22-10-2018""",,nan,0.0,4301087.0,226733234.38
2018-10-24,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-10-2018""",,nan,0.0,5372000.0,232105234.38
2018-10-24,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-10-2018""",,nan,0.0,11603000.0,243708234.38
2018-10-25,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_23-10-2018""",,nan,0.0,16079.0,243724313.38
2018-10-25,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_23-10-2018""",,nan,0.0,4587548.0,248311861.38
2018-10-25,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_23-10-2018""",,nan,0.0,5503500.0,253815361.38
2018-10-25,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_23-10-2018""",,nan,0.0,12482000.0,266297361.38
2018-10-28,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_24-10-2018""",,nan,0.0,4070.0,266301431.38
2018-10-28,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_24-10-2018""",,nan,0.0,4346945.0,270648376.38
2018-10-28,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-10-2018""",,nan,0.0,5565000.0,276213376.38
2018-10-28,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-10-2018""",,nan,0.0,12161000.0,288374376.38
2018-10-29,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_25-10-2018""",,nan,0.0,2035.0,288376411.38
2018-10-29,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_25-10-2018""",,nan,0.0,4423575.0,292799986.38
2018-10-29,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_25-10-2018""",,nan,0.0,5402000.0,298201986.38
2018-10-29,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-10-2018""",,nan,0.0,10724500.0,308926486.38
2018-10-30,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_28-10-2018""",,nan,0.0,9531.0,308936017.38
2018-10-30,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_28-10-2018""",,nan,0.0,5385040.0,314321057.38
2018-10-30,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_28-10-2018""",,nan,0.0,5503500.0,319824557.38
2018-10-30,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_28-10-2018""",,nan,0.0,12154000.0,331978557.38
2018-10-31,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_29-10-2018""",,nan,0.0,3804861.0,335783418.38
2018-10-31,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-10-2018""",,nan,0.0,4021500.0,339804918.38
2018-10-31,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_29-10-2018""",,nan,0.0,10157000.0,349961918.38
2018-11-01,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_30-10-2018""",,nan,0.0,9731.0,349971649.38
2018-11-01,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_30-10-2018""",,nan,0.0,4262440.0,354234089.38
2018-11-01,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_30-10-2018""",,nan,0.0,5506000.0,359740089.38
2018-11-01,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_30-10-2018""",,nan,0.0,11324000.0,371064089.38
2018-11-04,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_31-10-2018""",,nan,0.0,4070.0,371068159.38
2018-11-04,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_31-10-2018""",,nan,0.0,4336197.0,375404356.38
2018-11-04,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_31-10-2018""",,nan,0.0,4657500.0,380061856.38
2018-11-04,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_31-10-2018""",,nan,0.0,10805000.0,390866856.38
2018-11-05,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_01-11-2018""",,nan,0.0,4088589.0,394955445.38
2018-11-05,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-11-2018""",,nan,0.0,4800500.0,399755945.38
2018-11-05,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-11-2018""",,nan,0.0,9609167.0,409365112.38
2018-11-06,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_04-11-2018""",,nan,0.0,2064.0,409367176.38
2018-11-06,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_04-11-2018""",,nan,0.0,5983744.0,415350920.38
2018-11-06,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_04-11-2018""",,nan,0.0,7103500.0,422454420.38
2018-11-06,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_04-11-2018""",,nan,0.0,15216500.0,437670920.38
2018-11-07,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_05-11-2018""",,nan,0.0,2421.0,437673341.38
2018-11-07,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_05-11-2018""",,nan,0.0,4920867.0,442594208.38
2018-11-07,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_05-11-2018""",,nan,0.0,6212500.0,448806708.38
2018-11-07,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_05-11-2018""",,nan,0.0,14641250.0,463447958.38
2018-11-08,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_06-11-2018""",,nan,0.0,5840.0,463453798.38
2018-11-08,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_06-11-2018""",,nan,0.0,4929870.0,468383668.38
2018-11-08,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-11-2018""",,nan,0.0,7011000.0,475394668.38
2018-11-08,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_06-11-2018""",,nan,0.0,14923000.0,490317668.38
2018-11-11,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_07-11-2018""",,nan,0.0,2035.0,490319703.38
2018-11-11,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_07-11-2018""",,nan,0.0,4486777.0,494806480.38
2018-11-11,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-11-2018""",,nan,0.0,6890000.0,501696480.38
2018-11-11,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-11-2018""",,nan,0.0,13637000.0,515333480.38
2018-11-12,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_08-11-2018""",,nan,0.0,4177323.0,519510803.38
2018-11-12,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_08-11-2018""",,nan,0.0,5434000.0,524944803.38
2018-11-12,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_08-11-2018""",,nan,0.0,14315400.0,539260203.38
2018-11-13,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_11-11-2018""",,nan,0.0,2958.0,539263161.38
2018-11-13,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_11-11-2018""",,nan,0.0,5924179.0,545187340.38
2018-11-13,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_11-11-2018""",,nan,0.0,9195750.0,554383090.38
2018-11-13,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_11-11-2018""",,nan,0.0,16973500.0,571356590.38
2018-11-14,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_12-11-2018""",,nan,0.0,2035.0,571358625.38
2018-11-14,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_12-11-2018""",,nan,0.0,5229386.0,576588011.38
2018-11-14,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_12-11-2018""",,nan,0.0,8426500.0,585014511.38
2018-11-14,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_12-11-2018""",,nan,0.0,16949500.0,601964011.38
2018-11-14,,BFT:TRF to 0101-364-03 for BRTA Tax and Vat pmt asper client inst.,,nan,500000000.0,0.0,101964011.38
2018-11-15,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_13-11-2018""",,nan,0.0,6564.0,101970575.38
2018-11-15,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_13-11-2018""",,nan,0.0,4667165.0,106637740.38
2018-11-15,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_13-11-2018""",,nan,0.0,6526500.0,113164240.38
2018-11-15,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_13-11-2018""",,nan,0.0,14633250.0,127797490.38
2018-11-18,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_14-11-2018""",,nan,0.0,34.0,127797524.38
2018-11-18,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_14-11-2018""",,nan,0.0,4641892.0,132439416.38
2018-11-18,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-11-2018""",,nan,0.0,6467500.0,138906916.38
2018-11-18,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-11-2018""",,nan,0.0,13854500.0,152761416.38
2018-11-19,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_15-11-2018""",,nan,0.0,284.0,152761700.38
2018-11-19,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_15-11-2018""",,nan,0.0,5866573.0,158628273.38
2018-11-19,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-11-2018""",,nan,0.0,9245500.0,167873773.38
2018-11-19,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-11-2018""",,nan,0.0,14146500.0,182020273.38
2018-11-20,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_18-11-2018""",,nan,0.0,4410.0,182024683.38
2018-11-20,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_18-11-2018""",,nan,0.0,5918420.0,187943103.38
2018-11-20,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-11-2018""",,nan,0.0,8302500.0,196245603.38
2018-11-20,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-11-2018""",,nan,0.0,16740500.0,212986103.38
2018-11-22,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_19-11-2018""",,nan,0.0,4468.0,212990571.38
2018-11-22,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_19-11-2018""",,nan,0.0,5619962.0,218610533.38
2018-11-22,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_19-11-2018""",,nan,0.0,8822000.0,227432533.38
2018-11-22,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_19-11-2018""",,nan,0.0,16014500.0,243447033.38
2018-11-25,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_20-11-2018""",,nan,0.0,6815.0,243453848.38
2018-11-25,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_20-11-2018""",,nan,0.0,4581464.0,248035312.38
2018-11-25,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-11-2018""",,nan,0.0,7089500.0,255124812.38
2018-11-25,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-11-2018""",,nan,0.0,15393000.0,270517812.38
2018-11-26,,"BFT:""Trf of BRTA-Pervious Year VAT, CollectionDate_22-11-2018""",,nan,0.0,1911.0,270519723.38
2018-11-26,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_22-11-2018""",,nan,0.0,5791668.0,276311391.38
2018-11-26,,"BFT:""Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-11-2018""",,nan,0.0,7910500.0,284221891.38
2018-11-26,,"BFT:""Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-11-2018""",,nan,0.0,16718750.0,300940641.38
2018-11-27,,"BFT:""Trf of BRTA-Current Year VAT, CollectionDate_25-11-2018""",,nan,0.0,5818274.0,306758915.38
