Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2020-08-25,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_23-08-2020",,nan,0.0,3118516.0,787266262.2
2020-08-25,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :25/08/2020",,nan,0.0,2197.0,787268459.2
2020-08-26,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_24-08-2020",,nan,0.0,233.0,787268692.2
2020-08-26,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_24-08-2020",,nan,0.0,6255836.0,793524528.2
2020-08-26,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-08-2020",,nan,0.0,15566500.0,809091028.2
2020-08-26,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-08-2020",,nan,0.0,35608500.0,844699528.2
2020-08-26,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_24-08-2020",,nan,0.0,2943033.0,847642561.2
2020-08-26,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :26/08/2020",,nan,0.0,3112.0,847645673.2
2020-08-27,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_25-08-2020",,nan,0.0,4689.0,847650362.2
2020-08-27,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_25-08-2020",,nan,0.0,5833098.0,853483460.2
2020-08-27,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_25-08-2020",,nan,0.0,16061000.0,869544460.2
2020-08-27,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-08-2020",,nan,0.0,34724000.0,904268460.2
2020-08-27,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_25-08-2020",,nan,0.0,2732709.0,907001169.2
2020-08-27,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :27/08/2020",,nan,0.0,2335.0,907003504.2
2020-08-31,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_26-08-2020",,nan,0.0,2447.0,907005951.2
2020-08-31,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_26-08-2020",,nan,0.0,5856130.0,912862081.2
2020-08-31,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_26-08-2020",,nan,0.0,17186000.0,930048081.2
2020-08-31,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_26-08-2020",,nan,0.0,35141000.0,965189081.2
2020-08-31,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_26-08-2020",,nan,0.0,2881548.0,968070629.2
2020-09-01,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_27-08-2020",,nan,0.0,4626.0,968075255.2
2020-09-01,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_27-08-2020",,nan,0.0,5724160.0,973799415.2
2020-09-01,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_27-08-2020",,nan,0.0,15248500.0,989047915.2
2020-09-01,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_27-08-2020",,nan,0.0,33938500.0,1022986415.2
2020-09-01,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_27-08-2020",,nan,0.0,2950694.0,1025937109.2
2020-09-01,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :01/09/2020",,nan,0.0,5045.0,1025942154.2
2020-09-02,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_31-08-2020",,nan,0.0,7151256.0,1033093410.2
2020-09-02,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_31-08-2020",,nan,0.0,15477500.0,1048570910.2
2020-09-02,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_31-08-2020",,nan,0.0,41235250.0,1089806160.2
2020-09-02,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_31-08-2020",,nan,0.0,3501153.0,1093307313.2
2020-09-02,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :02/09/2020",,nan,0.0,5279.0,1093312592.2
2020-09-03,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_01-09-2020",,nan,0.0,306.0,1093312898.2
2020-09-03,,"BFT:Trf of BRTA-Current Year VAT, Collection",,nan,0.0,5829144.0,1099142042.2
2020-09-03,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-09-2020",,nan,0.0,12923800.0,1112065842.2
2020-09-03,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-09-2020",,nan,0.0,32679500.0,1144745342.2
2020-09-03,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_01-09-2020",,nan,0.0,2754997.0,1147500339.2
2020-09-03,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :03/09/2020",,nan,0.0,2197.0,1147502536.2
2020-09-06,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_02-09-2020",,nan,0.0,6333.0,1147508869.2
2020-09-06,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_02-09-2020",,nan,0.0,5750752.0,1153259621.2
2020-09-06,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_02-09-2020",,nan,0.0,15166000.0,1168425621.2
2020-09-06,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_02-09-2020",,nan,0.0,32172500.0,1200598121.2
2020-09-06,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_02-09-2020",,nan,0.0,2712978.0,1203311099.2
2020-09-06,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :06/09/2020",,nan,0.0,2047.0,1203313146.2
2020-09-07,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_03-09-2020",,nan,0.0,2265.0,1203315411.2
2020-09-07,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_03-09-2020",,nan,0.0,5948931.0,1209264342.2
2020-09-07,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_03-09-2020",,nan,0.0,14472500.0,1223736842.2
2020-09-07,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_03-09-2020",,nan,0.0,33613000.0,1257349842.2
2020-09-07,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_03-09-2020",,nan,0.0,2816175.0,1260166017.2
2020-09-07,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :07/09/2020",,nan,0.0,1783.0,1260167800.2
2020-09-08,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_06-09-2020",,nan,0.0,2035.0,1260169835.2
2020-09-08,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_06-09-2020",,nan,0.0,7048128.0,1267217963.2
2020-09-08,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-09-2020",,nan,0.0,16010000.0,1283227963.2
2020-09-08,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_06-09-2020",,nan,0.0,39084000.0,1322311963.2
2020-09-08,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_06-09-2020",,nan,0.0,3564837.0,1325876800.2
2020-09-08,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :08/09/2020",,nan,0.0,3197.0,1325879997.2
2020-09-09,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_07-09-2020",,nan,0.0,10862.0,1325890859.2
2020-09-09,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_07-09-2020",,nan,0.0,6115124.0,1332005983.2
2020-09-09,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-09-2020",,nan,0.0,13195000.0,1345200983.2
2020-09-09,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-09-2020",,nan,0.0,32887500.0,1378088483.2
2020-09-09,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_07-09-2020",,nan,0.0,3049397.0,1381137880.2
2020-09-09,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :09/09/2020",,nan,0.0,3440.0,1381141320.2
2020-09-10,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_08-09-2020",,nan,0.0,153.0,1381141473.2
2020-09-10,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_08-09-2020",,nan,0.0,5604542.0,1386746015.2
2020-09-10,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_08-09-2020",,nan,0.0,15143500.0,1401889515.2
2020-09-10,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_08-09-2020",,nan,0.0,31566000.0,1433455515.2
2020-09-10,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_08-09-2020",,nan,0.0,2394318.0,1435849833.2
2020-09-10,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :10/09/2020",,nan,0.0,5619.0,1435855452.2
2020-09-13,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_09-09-2020",,nan,0.0,2188.0,1435857640.2
2020-09-13,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_09-09-2020",,nan,0.0,5787641.0,1441645281.2
2020-09-13,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_09-09-2020",,nan,0.0,14705000.0,1456350281.2
2020-09-13,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_09-09-2020",,nan,0.0,32577500.0,1488927781.2
2020-09-13,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2965212.0,1491892993.2
2020-09-13,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :13/09/2020",,nan,0.0,1518.0,1491894511.2
2020-09-14,,BFT:Fund TRF to 101-364-03 as per client instruction,,nan,1000000000.0,0.0,491894511.2
2020-09-14,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_10-09-2020",,nan,0.0,10770.0,491905281.2
2020-09-14,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_10-09-2020",,nan,0.0,5324011.0,497229292.2
2020-09-14,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_10-09-2020",,nan,0.0,10836500.0,508065792.2
2020-09-14,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_10-09-2020",,nan,0.0,29640000.0,537705792.2
2020-09-14,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_10-09-2020",,nan,0.0,2472665.0,540178457.2
2020-09-14,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :14/09/2020",,nan,0.0,4395.0,540182852.2
2020-09-15,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_13-09-2020",,nan,0.0,233.0,540183085.2
2020-09-15,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_13-09-2020",,nan,0.0,7413934.0,547597019.2
2020-09-15,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_13-09-2020",,nan,0.0,14904000.0,562501019.2
2020-09-15,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_13-09-2020",,nan,0.0,38961000.0,601462019.2
2020-09-15,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_13-09-2020",,nan,0.0,3674160.0,605136179.2
2020-09-15,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :15/09/2020",,nan,0.0,6176.0,605142355.2
2020-09-16,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_14-09-2020",,nan,0.0,11856.0,605154211.2
2020-09-16,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_14-09-2020",,nan,0.0,5651846.0,610806057.2
2020-09-16,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-09-2020",,nan,0.0,12159500.0,622965557.2
2020-09-16,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-09-2020",,nan,0.0,32858500.0,655824057.2
2020-09-16,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2741586.0,658565643.2
2020-09-16,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :16/09/2020",,nan,0.0,1323.0,658566966.2
2020-09-17,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_15-09-2020",,nan,0.0,8139.0,658575105.2
2020-09-17,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_15-09-2020",,nan,0.0,5311017.0,663886122.2
2020-09-17,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_15-09-2020",,nan,0.0,10920500.0,674806622.2
2020-09-17,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-09-2020",,nan,0.0,30658000.0,705464622.2
2020-09-17,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_15-09-2020",,nan,0.0,2677842.0,708142464.2
2020-09-17,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :17/09/2020",,nan,0.0,4958.0,708147422.2
2020-09-20,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_16-09-2020",,nan,0.0,2672.0,708150094.2
2020-09-20,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_16-09-2020",,nan,0.0,6390255.0,714540349.2
2020-09-20,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_16-09-2020",,nan,0.0,14678494.0,729218843.2
2020-09-20,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_16-09-2020",,nan,0.0,34297500.0,763516343.2
2020-09-20,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_16-09-2020",,nan,0.0,2946512.0,766462855.2
2020-09-20,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :20/09/2020",,nan,0.0,1288.0,766464143.2
2020-09-21,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_17-09-2020",,nan,0.0,4223.0,766468366.2
2020-09-21,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_17-09-2020",,nan,0.0,5134727.0,771603093.2
2020-09-21,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-09-2020",,nan,0.0,12001000.0,783604093.2
2020-09-21,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-09-2020",,nan,0.0,29119500.0,812723593.2
2020-09-21,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_17-09-2020",,nan,0.0,2514169.0,815237762.2
2020-09-21,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,",,nan,0.0,2312.0,815240074.2
2020-09-22,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_20-09-2020",,nan,0.0,1911.0,815241985.2
2020-09-22,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_20-09-2020",,nan,0.0,7720272.0,822962257.2
2020-09-22,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-09-2020",,nan,0.0,14064500.0,837026757.2
2020-09-22,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-09-2020",,nan,0.0,35560000.0,872586757.2
2020-09-22,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_20-09-2020",,nan,0.0,3465719.0,876052476.2
2020-09-22,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :22/09/2020",,nan,0.0,1104.0,876053580.2
2020-09-23,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_21-09-2020",,nan,0.0,6004694.0,882058274.2
2020-09-23,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_21-09-2020",,nan,0.0,12984000.0,895042274.2
2020-09-23,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_21-09-2020",,nan,0.0,31302500.0,926344774.2
2020-09-23,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_21-09-2020",,nan,0.0,3115690.0,929460464.2
2020-09-23,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :23/09/2020",,nan,0.0,2369.0,929462833.2
2020-09-24,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_22-09-2020",,nan,0.0,2066.0,929464899.2
2020-09-24,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_22-09-2020",,nan,0.0,5943753.0,935408652.2
2020-09-24,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-09-2020",,nan,0.0,13027500.0,948436152.2
2020-09-24,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-09-2020",,nan,0.0,27917000.0,976353152.2
2020-09-24,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_22-09-2020",,nan,0.0,2866609.0,979219761.2
2020-09-24,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :24/09/2020",,nan,0.0,2093.0,979221854.2
2020-09-27,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_23-09-2020",,nan,0.0,5373710.0,984595564.2
2020-09-27,,"BFT:Trf of BRTA-Advance Income Tax (Companies),",,nan,0.0,11895000.0,996490564.2
2020-09-27,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_23-09-2020",,nan,0.0,26045500.0,1022536064.2
2020-09-27,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_23-09-2020",,nan,0.0,2495821.0,1025031885.2
2020-09-27,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :27/09/2020",,nan,0.0,2399.0,1025034284.2
2020-09-28,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_24-09-2020",,nan,0.0,4223.0,1025038507.2
2020-09-28,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_24-09-2020",,nan,0.0,5594730.0,1030633237.2
2020-09-28,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-09-2020",,nan,0.0,10980500.0,1041613737.2
2020-09-28,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-09-2020",,nan,0.0,27847000.0,1069460737.2
2020-09-28,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_24-09-2020",,nan,0.0,2455393.0,1071916130.2
2020-09-28,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :28/09/2020",,nan,0.0,460.0,1071916590.2
2020-09-29,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_27-09-2020",,nan,0.0,21410.0,1071938000.2
2020-09-29,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_27-09-2020",,nan,0.0,6606230.0,1078544230.2
2020-09-29,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_27-09-2020",,nan,0.0,13051000.0,1091595230.2
2020-09-29,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_27-09-2020",,nan,0.0,29533500.0,1121128730.2
2020-09-29,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_27-09-2020",,nan,0.0,3014707.0,1124143437.2
2020-09-29,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :29/09/2020",,nan,0.0,2047.0,1124145484.2
2020-09-30,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_28-09-2020",,nan,0.0,3051.0,1124148535.2
2020-09-30,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_28-09-2020",,nan,0.0,6152145.0,1130300680.2
2020-09-30,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_28-09-2020",,nan,0.0,11170500.0,1141471180.2
2020-09-30,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_28-09-2020",,nan,0.0,28449166.0,1169920346.2
2020-09-30,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_28-09-2020",,nan,0.0,2887178.0,1172807524.2
2020-09-30,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :30/09/2020",,nan,0.0,2898.0,1172810422.2
2020-10-01,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_29-09-2020",,nan,0.0,1503.0,1172811925.2
2020-10-01,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_29-09-2020",,nan,0.0,5182900.0,1177994825.2
2020-10-01,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-09-2020",,nan,0.0,11394000.0,1189388825.2
2020-10-01,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_29-09-2020",,nan,0.0,26840000.0,1216228825.2
2020-10-01,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_29-09-2020",,nan,0.0,2582205.0,1218811030.2
2020-10-01,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :01/10/2020",,nan,0.0,1254.0,1218812284.2
2020-10-04,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_30-09-2020",,nan,0.0,4033.0,1218816317.2
2020-10-04,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_30-09-2020",,nan,0.0,5338190.0,1224154507.2
2020-10-04,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_30-09-2020",,nan,0.0,10713000.0,1234867507.2
2020-10-04,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_30-09-2020",,nan,0.0,24517500.0,1259385007.2
2020-10-04,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_30-09-2020",,nan,0.0,2796082.0,1262181089.2
2020-10-04,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :04/10/2020",,nan,0.0,2876.0,1262183965.2
2020-10-05,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_01-10-2020",,nan,0.0,4565751.0,1266749716.2
2020-10-05,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_01-10-2020",,nan,0.0,10261000.0,1277010716.2
2020-10-05,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_01-10-2020",,nan,0.0,24237500.0,1301248216.2
2020-10-05,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_01-10-2020",,nan,0.0,2008408.0,1303256624.2
2020-10-05,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :05/10/2020",,nan,0.0,3404.0,1303260028.2
2020-10-06,,"BFT:Trf of BRTA-Current Year VAT, Collection",,nan,0.0,6353091.0,1309613119.2
2020-10-06,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_04-10-2020",,nan,0.0,12527500.0,1322140619.2
2020-10-06,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_04-10-2020",,nan,0.0,33622000.0,1355762619.2
2020-10-06,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_04-10-2020",,nan,0.0,3001660.0,1358764279.2
2020-10-06,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :06/10/2020",,nan,0.0,1702.0,1358765981.2
2020-10-07,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_05-10-2020",,nan,0.0,2393.0,1358768374.2
2020-10-07,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_05-10-2020",,nan,0.0,6248506.0,1365016880.2
2020-10-07,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_05-10-2020",,nan,0.0,13252000.0,1378268880.2
2020-10-07,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_05-10-2020",,nan,0.0,30231000.0,1408499880.2
2020-10-07,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_05-10-2020",,nan,0.0,2575868.0,1411075748.2
2020-10-07,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :07/10/2020",,nan,0.0,2059.0,1411077807.2
2020-10-08,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_06-10-2020",,nan,0.0,5532870.0,1416610677.2
2020-10-08,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-10-2020",,nan,0.0,10951000.0,1427561677.2
2020-10-08,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_06-10-2020",,nan,0.0,26430000.0,1453991677.2
2020-10-08,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_06-10-2020",,nan,0.0,2350787.0,1456342464.2
2020-10-08,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :08/10/2020",,nan,0.0,3841.0,1456346305.2
2020-10-11,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_07-10-2020",,nan,0.0,5971416.0,1462317721.2
2020-10-11,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-10-2020",,nan,0.0,13117500.0,1475435221.2
2020-10-11,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-10-2020",,nan,0.0,28901500.0,1504336721.2
2020-10-11,,"BFT:Trf of BRTA-Supplementary Duty, Collection",,nan,0.0,2689138.0,1507025859.2
2020-10-12,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_07-10-2020",,nan,0.0,13878.0,1507039737.2
2020-10-12,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_07-10-2020",,nan,0.0,6008281.0,1513048018.2
2020-10-12,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-10-2020",,nan,0.0,12375000.0,1525423018.2
2020-10-12,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-10-2020",,nan,0.0,29461500.0,1554884518.2
2020-10-12,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_07-10-2020",,nan,0.0,2861895.0,1557746413.2
2020-10-13,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_11-10-2020",,nan,0.0,2035.0,1557748448.2
2020-10-13,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_11-10-2020",,nan,0.0,7410481.0,1565158929.2
2020-10-13,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_11-10-2020",,nan,0.0,13400000.0,1578558929.2
2020-10-13,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_11-10-2020",,nan,0.0,33831500.0,1612390429.2
2020-10-13,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_11-10-2020",,nan,0.0,3148817.0,1615539246.2
2020-10-14,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_12-10-2020",,nan,0.0,2879.0,1615542125.2
